875, 46, 257, 2020-06-11
876, 38, 396, 2019-04-26
877, 7, 500, 2019-01-11
878, 18, 804, 2019-03-13
879, 58, 603, 2020-09-12
880, 61, 474, 2020-09-16
881, 22, 194, 2020-03-24
882, 51, 114, 2019-06-23
883, 45, 551, 2019-11-11
884, 12, 589, 2020-08-06
885, 61, 991, 2019-10-02
886, 57, 186, 2019-09-30
887, 12, 104, 2019-11-19
888, 64, 711, 2020-07-02
889, 75, 23, 2019-10-12
890, 16, 216, 2019-12-08
891, 66, 707, 2020-01-26
892, 20, 856, 2020-02-28
893, 11, 947, 2018-11-16
894, 20, 630, 2020-09-06
895, 73, 56, 2018-09-20
896, 70, 858, 2020-06-17
897, 61, 592, 2019-01-21
898, 38, 185, 2020-06-18
899, 26, 301, 2020-09-08
900, 43, 427, 2019-06-18
901, 54, 642, 2019-01-19
902, 23, 495, 2019-09-13
903, 28, 709, 2019-10-21
904, 74, 907, 2020-04-10
905, 53, 862, 2020-08-10
906, 60, 181, 2020-01-03
907, 73, 197, 2019-08-19
908, 42, 882, 2019-11-18
909, 55, 309, 2020-05-02
910, 10, 684, 2019-11-29
911, 75, 116, 2019-09-02
912, 77, 977, 2018-10-09
913, 19, 266, 2019-01-11
914, 47, 927, 2018-11-27
915, 53, 537, 2020-04-27
916, 20, 763, 2020-05-04
917, 69, 51, 2018-10-23
918, 8, 6, 2018-11-20
919, 66, 58, 2019-04-01
920, 11, 840, 2019-01-28
921, 18, 888, 2019-02-06
922, 36, 581, 2020-05-28
923, 37, 680, 2019-12-14
924, 40, 165, 2020-08-28
925, 55, 273, 2018-10-01
926, 22, 116, 2019-09-13
927, 71, 954, 2018-11-01
928, 36, 918, 2019-09-24
929, 56, 331, 2019-12-20
930, 40, 49, 2019-02-12
931, 34, 300, 2019-11-24
932, 71, 476, 2019-12-07
933, 34, 610, 2018-11-02
934, 76, 564, 2018-10-18
935, 39, 695, 2019-04-07
936, 68, 15, 2019-08-12
937, 40, 999, 2020-06-04
938, 8, 9, 2019-11-06
939, 41, 643, 2019-04-01
940, 77, 436, 2020-05-19
941, 57, 259, 2019-07-01
942, 42, 478, 2020-01-16
943, 33, 190, 2018-11-12
944, 38, 356, 2020-01-06
945, 55, 348, 2020-01-24
946, 71, 107, 2019-03-09
947, 70, 758, 2020-04-18
948, 11, 184, 2019-11-10
949, 17, 642, 2019-12-24
950, 6, 127, 2018-11-08
951, 56, 117, 2020-01-19
952, 71, 649, 2020-09-15
953, 64, 197, 2019-05-09
954, 73, 218, 2019-11-17
955, 69, 25, 2019-02-01
956, 71, 10, 2018-12-30
957, 16, 194, 2019-03-10
958, 31, 627, 2020-04-25
959, 17, 140, 2019-09-14
960, 62, 264, 2020-07-19
961, 8, 370, 2019-07-26
962, 64, 349, 2019-01-28
963, 31, 218, 2018-10-18
964, 47, 663, 2020-02-18
965, 47, 854, 2020-03-12
966, 60, 370, 2020-09-12
967, 64, 941, 2019-09-24
968, 71, 666, 2020-08-24
969, 20, 288, 2019-11-03
970, 43, 551, 2019-02-15
971, 48, 134, 2019-06-13
972, 40, 474, 2018-12-28
973, 58, 677, 2019-07-21
974, 31, 444, 2019-03-02
975, 40, 431, 2019-06-25
976, 41, 813, 2019-03-14
977, 49, 969, 2020-05-09
978, 60, 824, 2019-03-07
979, 55, 154, 2019-04-07
980, 79, 801, 2019-09-09
981, 27, 344, 2020-07-05
982, 35, 742, 2019-02-21
983, 65, 755, 2018-11-12
984, 67, 332, 2019-12-07
985, 30, 803, 2020-09-15
986, 33, 37, 2020-02-23
987, 30, 898, 2018-12-25
988, 21, 916, 2019-02-16
989, 8, 616, 2018-12-29
990, 24, 612, 2019-02-14
991, 44, 860, 2019-02-22
992, 28, 666, 2020-03-09
993, 65, 197, 2019-09-27
994, 29, 146, 2019-05-31
995, 8, 963, 2019-03-23
996, 37, 910, 2019-03-07
997, 11, 811, 2020-08-07
998, 19, 84, 2020-07-01
999, 64, 290, 2019-05-20
1000, 22, 896, 2020-06-18
1001, 68, 48, 2019-05-16
1002, 33, 209, 2018-10-27
1003, 71, 954, 2018-12-03
1004, 41, 355, 2019-05-27
1005, 38, 249, 2018-12-31
1006, 70, 555, 2020-08-01
1007, 74, 699, 2019-05-20
1008, 47, 627, 2019-10-10
1009, 16, 551, 2019-07-05
1010, 33, 593, 2020-06-19
1011, 75, 853, 2018-12-06
1012, 48, 673, 2020-01-06
1013, 70, 676, 2020-02-04
1014, 24, 10, 2019-02-24
1015, 48, 821, 2019-07-17
1016, 31, 13, 2020-05-21
1017, 9, 574, 2018-11-09
1018, 57, 828, 2019-12-17
1019, 69, 201, 2020-03-19
1020, 70, 737, 2019-07-03
1021, 13, 70, 2019-06-08
1022, 23, 931, 2019-06-21
1023, 7, 521, 2020-07-08
1024, 6, 184, 2018-11-05
1025, 36, 626, 2019-04-03
1026, 40, 406, 2020-01-12
1027, 12, 831, 2020-01-03
1028, 77, 936, 2018-12-12
1029, 73, 263, 2020-07-17
1030, 46, 952, 2020-09-15
1031, 57, 739, 2019-01-07
1032, 42, 582, 2019-01-01
1033, 35, 720, 2018-12-31
1034, 4, 838, 2019-07-25
1035, 36, 756, 2019-11-20
1036, 31, 954, 2019-02-12
1037, 52, 244, 2020-07-07
1038, 58, 816, 2019-05-10
1039, 73, 947, 2019-11-16
1040, 78, 729, 2019-08-03
1041, 36, 829, 2020-08-18
1042, 57, 928, 2020-05-12
1043, 49, 703, 2019-05-06
1044, 6, 210, 2020-09-09
1045, 32, 505, 2020-05-09
1046, 47, 190, 2020-05-07
1047, 10, 830, 2019-01-03
1048, 25, 394, 2020-03-02
1049, 65, 53, 2019-04-14
1050, 27, 149, 2020-05-20
1051, 14, 183, 2018-10-12
1052, 15, 16, 2020-07-26
1053, 56, 619, 2020-09-05
1054, 61, 585, 2019-12-03
1055, 25, 509, 2019-05-27
1056, 54, 92, 2019-08-29
1057, 3, 325, 2020-09-17
1058, 22, 695, 2018-10-17
1059, 77, 134, 2020-08-20
1060, 29, 335, 2018-12-05
1061, 10, 658, 2020-05-03
1062, 13, 586, 2020-07-23
1063, 16, 598, 2018-12-14
1064, 22, 626, 2019-02-04
1065, 54, 192, 2020-07-22
1066, 77, 236, 2020-08-18
1067, 38, 29, 2019-10-26
1068, 5, 952, 2019-10-20
1069, 51, 217, 2019-06-21
1070, 77, 229, 2019-09-12
1071, 35, 241, 2020-07-26
1072, 29, 533, 2019-05-23
1073, 60, 973, 2019-12-10
1074, 64, 28, 2019-05-26
1075, 6, 748, 2020-05-03
1076, 21, 1, 2019-08-14
1077, 3, 201, 2020-08-21
1078, 16, 575, 2018-10-16
1079, 24, 395, 2019-06-24
1080, 1, 835, 2020-04-15
1081, 70, 944, 2019-06-17
1082, 68, 20, 2019-02-12
1083, 8, 34, 2019-02-06
1084, 68, 499, 2020-03-18
1085, 3, 837, 2020-02-03
1086, 74, 741, 2019-07-17
1087, 25, 39, 2020-08-28
1088, 13, 234, 2020-02-16
1089, 3, 988, 2019-09-21
1090, 28, 547, 2020-08-22
1091, 20, 514, 2020-04-07
1092, 9, 683, 2020-07-01
1093, 49, 800, 2020-07-05
1094, 45, 617, 2019-10-08
1095, 36, 643, 2019-01-14
1096, 62, 225, 2019-03-11
1097, 22, 642, 2018-10-22
1098, 41, 913, 2019-02-24
1099, 25, 544, 2020-06-07
1100, 9, 705, 2019-11-26
1101, 40, 443, 2019-08-24
1102, 6, 953, 2018-12-18
1103, 49, 177, 2019-09-26
1104, 13, 15, 2020-05-11
1105, 33, 211, 2019-02-21
1106, 15, 784, 2020-05-14
1107, 14, 61, 2018-10-18
1108, 60, 990, 2019-11-26
1109, 51, 559, 2020-01-31
1110, 70, 22, 2019-08-14
1111, 55, 417, 2020-05-20
1112, 62, 822, 2020-06-17
1113, 73, 420, 2019-09-29
1114, 80, 46, 2018-09-26
1115, 22, 245, 2020-02-20
1116, 27, 233, 2020-06-01
1117, 22, 182, 2019-12-23
1118, 72, 627, 2019-11-08
1119, 71, 940, 2020-04-04
1120, 20, 383, 2019-11-22
1121, 73, 572, 2019-06-09
1122, 67, 383, 2018-11-14
1123, 53, 380, 2020-03-21
1124, 68, 652, 2020-08-10
1125, 69, 145, 2019-11-07
1126, 51, 737, 2020-09-14
1127, 42, 223, 2019-08-05
1128, 4, 319, 2020-09-08
1129, 22, 887, 2020-07-01
1130, 18, 579, 2020-07-26
1131, 6, 952, 2019-10-03
1132, 80, 293, 2018-12-24
1133, 55, 551, 2020-06-28
1134, 20, 568, 2018-11-05
1135, 31, 770, 2019-01-26
1136, 24, 898, 2020-01-30
1137, 41, 914, 2019-07-12
1138, 36, 677, 2019-04-17
1139, 3, 725, 2020-08-01
1140, 56, 222, 2019-05-27
1141, 5, 470, 2019-12-12
1142, 58, 535, 2020-08-28
1143, 19, 179, 2019-06-04
1144, 63, 153, 2019-05-04
1145, 55, 148, 2020-06-16
1146, 79, 900, 2020-05-23
1147, 20, 428, 2020-03-18
1148, 39, 814, 2020-07-28
1149, 78, 331, 2019-08-26
1150, 59, 286, 2019-01-27
1151, 77, 933, 2020-09-03
1152, 64, 966, 2020-02-14
1153, 69, 476, 2018-12-09
1154, 76, 816, 2020-08-16
1155, 50, 954, 2018-12-07
1156, 71, 768, 2020-03-16
1157, 7, 324, 2020-04-23
1158, 51, 737, 2020-01-11
1159, 46, 407, 2020-01-16
1160, 46, 463, 2019-04-13
1161, 75, 857, 2019-03-04
1162, 80, 678, 2018-11-21
1163, 19, 37, 2020-03-31
1164, 18, 964, 2019-08-30
1165, 7, 842, 2019-02-12
1166, 15, 69, 2020-06-23
1167, 41, 451, 2019-06-14
1168, 57, 353, 2020-04-23
1169, 54, 985, 2020-01-12
1170, 42, 573, 2020-01-15
1171, 39, 679, 2019-01-27
1172, 61, 944, 2019-09-07
1173, 64, 199, 2018-11-28
1174, 50, 89, 2019-11-03
1175, 34, 867, 2019-04-29
1176, 26, 285, 2018-11-28
1177, 9, 500, 2020-01-31
1178, 11, 636, 2020-04-09
1179, 79, 709, 2018-11-08
1180, 2, 994, 2019-08-17
1181, 43, 352, 2019-12-16
1182, 69, 435, 2019-05-30
1183, 35, 191, 2018-12-23
1184, 4, 805, 2020-02-02
1185, 6, 972, 2020-02-24
1186, 65, 163, 2019-09-09
1187, 60, 127, 2019-01-17
1188, 71, 23, 2019-07-04
1189, 17, 180, 2019-08-25
1190, 29, 443, 2019-03-17
1191, 46, 202, 2018-10-17
1192, 36, 487, 2020-09-07
1193, 20, 381, 2020-06-19
1194, 76, 571, 2020-02-04
1195, 49, 203, 2019-09-17
1196, 29, 578, 2019-06-23
1197, 44, 714, 2019-12-25
1198, 11, 830, 2018-11-05
1199, 3, 750, 2019-08-21
1200, 74, 466, 2018-11-20
1201, 58, 895, 2019-01-24
1202, 33, 446, 2018-10-31
1203, 13, 375, 2020-09-03
1204, 24, 601, 2018-10-07
1205, 6, 280, 2020-03-07
1206, 45, 836, 2019-05-02
1207, 43, 499, 2019-03-12
1208, 22, 457, 2020-01-12
1209, 19, 155, 2019-09-16
1210, 14, 782, 2019-03-06
1211, 21, 537, 2019-02-14
1212, 65, 327, 2020-09-16
1213, 35, 397, 2019-07-19
1214, 18, 507, 2019-03-20
1215, 54, 346, 2019-06-30
1216, 52, 289, 2019-05-07
1217, 54, 685, 2020-06-08
1218, 24, 752, 2020-08-23
1219, 35, 822, 2020-05-19
1220, 24, 341, 2019-03-24
1221, 46, 784, 2019-06-17
1222, 70, 285, 2018-10-18
1223, 60, 302, 2019-01-07
1224, 3, 632, 2018-11-06
1225, 14, 174, 2020-09-10
1226, 60, 584, 2019-05-06
1227, 35, 912, 2019-08-16
1228, 64, 586, 2019-04-14
1229, 60, 908, 2020-01-12
1230, 56, 152, 2020-07-31
1231, 35, 812, 2020-06-29
1232, 12, 405, 2019-07-03
1233, 22, 139, 2020-01-21
1234, 63, 346, 2020-07-06
1235, 73, 188, 2019-12-01
1236, 61, 464, 2019-05-25
1237, 17, 231, 2019-08-10
1238, 14, 939, 2019-11-15
1239, 63, 987, 2019-11-12
1240, 63, 26, 2019-11-20
1241, 45, 696, 2019-03-12
1242, 27, 834, 2019-01-27
1243, 26, 182, 2019-03-28
1244, 14, 166, 2018-11-05
1245, 4, 618, 2018-12-04
1246, 76, 414, 2020-02-12
1247, 51, 431, 2019-05-29
1248, 33, 338, 2019-11-25
1249, 20, 261, 2018-10-12
1250, 77, 254, 2019-07-12
1251, 9, 613, 2020-07-19
1252, 14, 336, 2020-02-29
1253, 50, 225, 2020-02-12
1254, 21, 383, 2020-04-18
1255, 51, 977, 2020-03-01
1256, 49, 87, 2019-08-11
1257, 44, 190, 2020-04-12
1258, 78, 540, 2019-10-02
1259, 15, 716, 2019-11-18
1260, 48, 711, 2020-01-30
1261, 65, 355, 2020-05-30
1262, 33, 229, 2019-05-10
1263, 73, 983, 2019-05-29
1264, 52, 394, 2020-02-08
1265, 60, 155, 2020-07-02
1266, 16, 855, 2018-09-30
1267, 46, 931, 2020-06-26
1268, 9, 543, 2019-04-18
1269, 46, 414, 2020-01-02
1270, 31, 989, 2020-08-28
1271, 52, 38, 2019-03-25
1272, 58, 165, 2018-09-20
1273, 48, 778, 2019-11-08
1274, 51, 563, 2020-01-04
1275, 26, 644, 2020-08-27
1276, 14, 695, 2019-05-16
1277, 29, 902, 2018-09-18
1278, 66, 965, 2019-04-19
1279, 51, 221, 2019-06-22
1280, 75, 520, 2019-01-04
1281, 30, 445, 2019-08-22
1282, 64, 265, 2020-05-11
1283, 69, 818, 2020-01-06
1284, 2, 339, 2019-09-11
1285, 7, 703, 2020-07-13
1286, 52, 676, 2019-06-03
1287, 28, 252, 2019-01-21
1288, 43, 517, 2019-06-18
1289, 42, 349, 2019-11-09
1290, 77, 98, 2019-01-31
1291, 76, 752, 2020-08-30
1292, 25, 201, 2020-09-13
1293, 26, 850, 2020-04-25
1294, 75, 286, 2020-05-23
1295, 25, 867, 2019-04-27
1296, 27, 624, 2019-01-07
1297, 46, 859, 2019-01-04
1298, 21, 686, 2019-09-09
1299, 47, 937, 2019-07-29
1300, 18, 290, 2019-08-19
1301, 59, 763, 2018-11-06
1302, 49, 919, 2020-07-16
1303, 26, 174, 2019-03-24
1304, 80, 342, 2019-09-04
1305, 10, 948, 2020-03-06
1306, 55, 165, 2020-04-17
1307, 75, 235, 2019-12-28
1308, 76, 242, 2019-11-23
1309, 78, 781, 2018-11-15
1310, 54, 349, 2019-09-19
1311, 46, 360, 2019-02-23
1312, 6, 99, 2019-07-21
1313, 40, 938, 2020-07-30
1314, 63, 630, 2019-02-08
1315, 42, 825, 2019-06-03
1316, 75, 211, 2020-05-02
1317, 60, 559, 2020-06-22
1318, 17, 129, 2019-01-26
1319, 18, 122, 2018-10-08
1320, 58, 77, 2018-11-24
1321, 19, 642, 2020-07-02
1322, 40, 438, 2020-04-07
1323, 51, 369, 2019-06-21
1324, 55, 153, 2020-07-14
1325, 75, 855, 2020-04-05
1326, 25, 463, 2019-04-05
1327, 54, 951, 2019-09-20
1328, 79, 682, 2020-04-01
1329, 51, 115, 2019-02-25
1330, 7, 166, 2018-10-14
1331, 10, 15, 2020-01-16
1332, 35, 540, 2018-09-22
1333, 12, 971, 2019-04-20
1334, 21, 762, 2019-02-19
1335, 5, 589, 2019-02-01
1336, 21, 363, 2019-01-07
1337, 11, 532, 2019-10-02
1338, 57, 451, 2019-11-21
1339, 39, 219, 2019-03-15
1340, 52, 206, 2018-12-05
1341, 6, 756, 2019-11-17
1342, 44, 706, 2019-06-25
1343, 60, 601, 2020-05-11
1344, 34, 420, 2019-08-21
1345, 43, 615, 2019-04-11
1346, 57, 890, 2020-01-28
1347, 41, 581, 2020-07-05
1348, 62, 633, 2019-12-06
1349, 62, 190, 2019-01-24
1350, 9, 894, 2019-07-25
1351, 70, 143, 2020-01-08
1352, 77, 153, 2020-08-04
1353, 61, 574, 2020-08-02
1354, 47, 561, 2020-08-24
1355, 79, 372, 2020-02-06
1356, 51, 685, 2018-12-25
1357, 57, 543, 2019-03-24
1358, 5, 672, 2020-08-27
1359, 58, 209, 2019-08-22
1360, 65, 380, 2019-03-05
1361, 51, 625, 2020-03-14
1362, 7, 14, 2019-08-12
1363, 7, 514, 2019-04-26
1364, 40, 423, 2020-06-10
1365, 13, 620, 2019-12-25
1366, 73, 627, 2018-09-24
1367, 56, 5, 2020-08-31
1368, 29, 481, 2019-08-13
1369, 2, 206, 2019-02-05
1370, 57, 71, 2020-04-01
1371, 12, 915, 2019-04-05
1372, 30, 476, 2019-04-11
1373, 78, 833, 2019-02-24
1374, 15, 124, 2019-04-01
1375, 42, 754, 2019-03-20
1376, 64, 82, 2019-07-29
1377, 73, 193, 2019-10-25
1378, 63, 395, 2020-08-12
1379, 21, 268, 2020-03-24
1380, 55, 32, 2019-08-20
1381, 37, 245, 2020-06-12
1382, 39, 222, 2019-03-30
1383, 46, 206, 2020-06-11
1384, 77, 659, 2018-10-08
1385, 26, 647, 2019-01-30
1386, 28, 496, 2018-10-17
1387, 3, 745, 2020-07-06
1388, 22, 926, 2018-10-14
1389, 37, 120, 2020-03-16
1390, 54, 825, 2019-07-27
1391, 52, 659, 2019-01-25
1392, 21, 335, 2020-09-05
1393, 10, 249, 2020-06-10
1394, 43, 798, 2020-07-24
1395, 16, 768, 2019-05-01
1396, 73, 919, 2019-01-20
1397, 62, 203, 2019-07-06
1398, 28, 23, 2019-05-26
1399, 55, 767, 2020-03-30
1400, 78, 161, 2019-10-06
1401, 27, 894, 2019-01-13
1402, 37, 266, 2020-04-25
1403, 55, 870, 2019-12-25
1404, 6, 41, 2019-03-23
1405, 24, 45, 2020-06-25
1406, 21, 922, 2020-08-12
1407, 33, 764, 2019-09-14
1408, 23, 332, 2019-07-31
1409, 29, 935, 2019-07-05
1410, 3, 432, 2019-12-28
1411, 38, 170, 2020-01-31
1412, 41, 764, 2020-02-02
1413, 78, 670, 2019-07-18
1414, 11, 308, 2019-02-25
1415, 3, 173, 2019-01-15
1416, 73, 278, 2019-09-10
1417, 7, 608, 2020-01-09
1418, 49, 359, 2020-07-10
1419, 34, 932, 2019-05-30
1420, 71, 19, 2019-05-31
1421, 3, 710, 2020-09-17
1422, 53, 506, 2019-05-12
1423, 15, 580, 2019-03-27
1424, 62, 204, 2019-08-26
1425, 63, 439, 2019-02-18
1426, 15, 357, 2019-11-09
1427, 20, 284, 2020-01-07
1428, 38, 723, 2019-02-10
1429, 58, 936, 2019-11-02
1430, 22, 643, 2018-11-10
1431, 54, 940, 2020-02-01
1432, 14, 357, 2019-01-14
1433, 21, 847, 2020-07-02
1434, 36, 284, 2020-04-02
1435, 7, 794, 2018-11-12
1436, 71, 253, 2019-04-30
1437, 34, 260, 2019-03-13
1438, 74, 152, 2018-11-08
1439, 5, 957, 2019-02-20
1440, 58, 614, 2019-04-14
1441, 11, 286, 2019-05-31
1442, 54, 956, 2018-10-16
1443, 66, 870, 2020-01-24
1444, 46, 688, 2018-10-25
1445, 51, 492, 2019-10-29
1446, 70, 511, 2020-04-03
1447, 36, 367, 2020-07-23
1448, 16, 160, 2019-09-21
1449, 49, 236, 2019-11-23
1450, 11, 948, 2019-08-06
1451, 38, 532, 2018-12-15
1452, 3, 444, 2019-04-19
1453, 80, 592, 2018-10-04
1454, 72, 474, 2020-06-05
1455, 55, 535, 2019-04-10
1456, 46, 887, 2019-08-09
1457, 56, 492, 2020-09-01
1458, 74, 467, 2020-01-15
1459, 15, 405, 2019-12-11
1460, 49, 749, 2020-08-26
1461, 79, 364, 2018-10-25
1462, 28, 124, 2020-05-14
1463, 5, 12, 2018-11-01
1464, 59, 687, 2020-02-04
1465, 50, 58, 2019-07-13
1466, 11, 467, 2019-04-12
1467, 53, 49, 2019-01-18
1468, 50, 778, 2019-05-18
1469, 67, 190, 2019-05-26
1470, 49, 662, 2019-02-19
1471, 6, 749, 2019-03-30
1472, 24, 960, 2019-01-15
1473, 74, 253, 2019-05-14
1474, 38, 991, 2020-01-18
1475, 43, 616, 2019-07-10
1476, 43, 443, 2019-11-19
1477, 39, 957, 2020-03-04
1478, 40, 62, 2020-08-23
1479, 79, 294, 2020-03-11
1480, 70, 581, 2018-10-21
1481, 62, 309, 2020-02-05
1482, 33, 864, 2019-01-21
1483, 62, 84, 2019-04-02
1484, 60, 529, 2019-06-24
1485, 20, 942, 2019-01-06
1486, 65, 519, 2020-04-23
1487, 2, 813, 2020-06-09
1488, 18, 579, 2018-11-17
1489, 28, 312, 2019-09-19
1490, 35, 479, 2020-01-19
1491, 64, 12, 2018-11-09
1492, 44, 442, 2019-08-05
1493, 13, 225, 2019-04-30
1494, 48, 308, 2020-04-24
1495, 20, 685, 2019-10-10
1496, 48, 498, 2020-03-15
1497, 22, 912, 2019-06-09
1498, 12, 908, 2019-12-20
1499, 54, 92, 2018-09-20
1500, 44, 90, 2020-06-30
1501, 49, 288, 2019-03-10
1502, 78, 371, 2019-05-12
1503, 53, 795, 2018-12-31
1504, 56, 34, 2020-02-25
1505, 33, 674, 2019-07-21
1506, 61, 777, 2020-01-22
1507, 75, 46, 2020-06-20
1508, 68, 959, 2020-01-24
1509, 8, 455, 2020-09-13
1510, 70, 163, 2020-06-21
1511, 62, 771, 2020-02-06
1512, 45, 854, 2019-05-26
1513, 68, 739, 2018-10-27
1514, 27, 636, 2019-04-23
1515, 40, 545, 2020-07-28
1516, 17, 572, 2020-03-26
1517, 73, 650, 2020-03-13
1518, 67, 2, 2020-02-15
1519, 10, 923, 2020-05-25
1520, 9, 425, 2020-07-23
1521, 5, 659, 2020-04-29
1522, 22, 200, 2019-09-09
1523, 32, 913, 2019-03-31
1524, 26, 861, 2018-10-04
1525, 76, 974, 2018-10-03
1526, 79, 206, 2018-10-12
1527, 13, 95, 2019-05-07
1528, 57, 486, 2020-07-19
1529, 64, 184, 2020-05-05
1530, 11, 312, 2019-10-17
1531, 73, 128, 2019-09-19
1532, 3, 263, 2019-06-23
1533, 77, 489, 2018-10-13
1534, 8, 705, 2020-07-02
1535, 10, 547, 2019-10-12
1536, 21, 37, 2018-11-06
1537, 24, 470, 2020-06-01
1538, 16, 535, 2018-10-21
1539, 17, 968, 2018-11-26
1540, 27, 561, 2019-06-10
1541, 74, 364, 2018-11-11
1542, 32, 614, 2019-07-24
1543, 76, 344, 2020-02-18
1544, 71, 320, 2020-04-14
1545, 6, 648, 2019-09-30
1546, 17, 589, 2019-11-09
1547, 23, 919, 2019-04-21
1548, 53, 726, 2019-02-25
1549, 73, 177, 2019-02-16
1550, 69, 599, 2020-02-08
1551, 7, 232, 2019-02-12
1552, 38, 670, 2019-06-03
1553, 38, 799, 2019-03-02
1554, 63, 891, 2019-11-05
1555, 79, 145, 2018-11-12
1556, 68, 674, 2018-10-01
1557, 67, 687, 2019-06-17
1558, 72, 579, 2019-06-19
1559, 45, 954, 2019-09-19
1560, 19, 962, 2019-10-22
1561, 30, 617, 2020-02-16
1562, 27, 705, 2020-05-15
1563, 74, 734, 2019-03-03
1564, 79, 265, 2019-08-21
1565, 47, 402, 2020-01-06
1566, 29, 35, 2019-02-15
1567, 6, 819, 2018-11-25
1568, 73, 139, 2019-01-04
1569, 24, 796, 2020-06-20
1570, 20, 662, 2018-11-22
1571, 7, 263, 2019-08-28
1572, 9, 513, 2020-06-30
1573, 56, 377, 2020-05-20
1574, 24, 409, 2019-09-18
1575, 31, 804, 2020-03-06
1576, 58, 971, 2018-10-27
1577, 14, 594, 2020-07-04
1578, 33, 868, 2019-11-01
1579, 23, 613, 2020-06-08
1580, 10, 374, 2020-01-02
1581, 13, 221, 2018-10-07
1582, 2, 608, 2020-01-26
1583, 39, 285, 2020-08-29
1584, 35, 603, 2020-06-08
1585, 19, 57, 2019-12-02
1586, 54, 286, 2020-08-11
1587, 70, 45, 2020-03-25
1588, 7, 387, 2020-07-12
1589, 50, 214, 2019-04-08
1590, 63, 123, 2020-01-02
1591, 28, 686, 2019-07-29
1592, 32, 82, 2020-05-07
1593, 49, 275, 2019-01-23
1594, 6, 874, 2020-01-12
1595, 44, 200, 2019-08-17
1596, 29, 443, 2019-01-01
1597, 6, 205, 2020-01-04
1598, 35, 471, 2020-09-11
1599, 31, 918, 2019-09-10
1600, 28, 512, 2019-06-07
1601, 70, 420, 2019-01-19
1602, 46, 255, 2019-08-16
1603, 75, 40, 2019-01-28
1604, 60, 435, 2018-10-09
1605, 14, 696, 2019-04-03
1606, 37, 455, 2019-05-23
1607, 51, 499, 2019-08-09
1608, 30, 213, 2020-04-25
1609, 63, 167, 2019-07-12
1610, 74, 729, 2019-10-28
1611, 71, 809, 2020-01-13
1612, 42, 257, 2019-01-27
1613, 21, 494, 2018-11-24
1614, 50, 107, 2018-12-26
1615, 46, 445, 2020-06-30
1616, 59, 684, 2019-09-15
1617, 13, 259, 2019-02-13
1618, 3, 184, 2019-01-31
1619, 65, 511, 2020-04-06
1620, 30, 120, 2020-04-20
1621, 67, 479, 2019-09-15
1622, 34, 670, 2019-03-03
1623, 27, 893, 2018-09-18
1624, 40, 486, 2019-07-11
1625, 34, 805, 2020-02-12
1626, 18, 121, 2019-09-19
1627, 18, 503, 2019-10-17
1628, 63, 568, 2019-12-22
1629, 72, 820, 2020-05-08
1630, 33, 320, 2019-09-02
1631, 13, 449, 2020-04-14
1632, 58, 584, 2020-07-26
1633, 75, 512, 2020-07-07
1634, 18, 225, 2020-08-24
1635, 18, 823, 2018-12-21
1636, 2, 802, 2019-03-19
1637, 28, 974, 2019-09-04
1638, 55, 246, 2019-03-22
1639, 17, 809, 2019-10-31
1640, 77, 996, 2019-01-09
1641, 40, 144, 2019-06-28
1642, 47, 31, 2019-07-04
1643, 9, 995, 2019-04-11
1644, 12, 36, 2020-02-09
1645, 76, 182, 2019-01-06
1646, 37, 534, 2019-05-04
1647, 57, 641, 2019-09-25
1648, 67, 28, 2020-01-01
1649, 59, 859, 2019-01-11
1650, 56, 309, 2020-04-11
1651, 46, 921, 2020-04-22
1652, 63, 586, 2020-06-02
1653, 40, 621, 2020-07-15
1654, 55, 505, 2019-02-04
1655, 55, 847, 2019-03-31
1656, 29, 53, 2019-12-01
1657, 28, 27, 2018-12-13
1658, 41, 983, 2020-07-23
1659, 42, 945, 2018-10-11
1660, 75, 252, 2020-07-25
1661, 5, 459, 2020-04-25
1662, 75, 610, 2019-06-03
1663, 68, 398, 2020-04-23
1664, 70, 255, 2019-11-27
1665, 75, 816, 2018-10-12
1666, 55, 734, 2018-10-28
1667, 24, 236, 2018-11-10
1668, 33, 209, 2020-01-06
1669, 65, 337, 2018-11-23
1670, 20, 89, 2020-08-18
1671, 64, 267, 2019-06-24
1672, 63, 576, 2019-10-07
1673, 78, 565, 2019-08-06
1674, 20, 3, 2019-11-07
1675, 25, 347, 2018-11-01
1676, 41, 650, 2020-01-19
1677, 68, 800, 2019-08-06
1678, 39, 795, 2020-02-20
1679, 80, 389, 2019-04-22
1680, 73, 781, 2020-08-16
1681, 63, 342, 2019-03-03
1682, 24, 636, 2020-04-06
1683, 57, 398, 2019-06-03
1684, 29, 551, 2019-03-19
1685, 31, 980, 2019-10-15
1686, 45, 521, 2020-04-17
1687, 52, 268, 2019-08-17
1688, 41, 247, 2019-03-10
1689, 14, 561, 2020-02-07
1690, 59, 813, 2019-04-29
1691, 14, 813, 2020-03-24
1692, 21, 494, 2020-05-12
1693, 77, 21, 2020-08-21
1694, 22, 5, 2019-01-20
1695, 26, 903, 2019-05-14
1696, 70, 588, 2018-09-26
1697, 18, 638, 2020-06-15
1698, 19, 941, 2018-11-10
1699, 51, 783, 2019-01-10
1700, 79, 6, 2020-05-01
1701, 39, 349, 2018-11-14
1702, 7, 570, 2020-07-17
1703, 53, 917, 2019-10-17
1704, 59, 581, 2019-12-19
